paths    spawn_tags    blacklisted    spawn_value    spawn_price    prob_accompanying_obj    all_accompanying_obj
/obj/item/implanter    obj;item;junk    blacklisted=0    spawn_value=15.8704   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/implanter/installer    obj;item;junk    blacklisted=1    spawn_value=15.8704   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/implanter/installer/disposable    obj;item;junk    blacklisted=1    spawn_value=15.8704   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/caution    obj;item;junk    blacklisted=0    spawn_value=16.6667   spawn_price=10   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/caution/cone    obj;item;junk    blacklisted=0    spawn_value=16.6667   spawn_price=10   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/bananapeel    obj;item;junk;clown    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/soap    obj;item;clown    blacklisted=0    spawn_value=8.27871   spawn_price=120   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/soap/nanotrasen    obj;item;clown    blacklisted=0    spawn_value=8.27871   spawn_price=120   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/soap/deluxe    obj;item;clown    blacklisted=0    spawn_value=8.27871   spawn_price=120   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/soap/syndie    obj;item;clown    blacklisted=0    spawn_value=8.27871   spawn_price=120   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/bikehorn    obj;item;clown    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/bikehorn/rubberducky    obj;item;clown    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/lipstick    obj;item    blacklisted=0    spawn_value=2.91233   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/lipstick/purple    obj;item    blacklisted=0    spawn_value=2.91233   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/lipstick/jade    obj;item    blacklisted=0    spawn_value=2.91233   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/lipstick/black    obj;item    blacklisted=0    spawn_value=2.91233   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/lipstick/random    obj;item    blacklisted=0    spawn_value=2.91233   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/haircomb    obj;item;contraband    blacklisted=0    spawn_value=6.2495   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/dice    obj;item;dice    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/dice/d2    obj;item;dice    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/dice/d4    obj;item;dice    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/dice/d8    obj;item;dice    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/dice/d10    obj;item;dice    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/dice/d12    obj;item;dice    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/dice/d20    obj;item;dice    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/dice/d100    obj;item;dice    blacklisted=0    spawn_value=9.70777   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/extinguisher    obj;item;item_utility    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/extinguisher/mini    obj;item;item_utility    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/extinguisher/mech    obj;item;item_utility    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/c_tube    obj;item;junk    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/wrapping_paper    obj;item;junk    blacklisted=0    spawn_value=8.84875   spawn_price=20   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/holyvacuum    obj;item;item_utility    blacklisted=1    spawn_value=0.975828   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/compressedfilth    obj;item;item_utility    blacklisted=1    spawn_value=0.996999   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/butterflyblade    obj;item;contraband    blacklisted=0    spawn_value=5.89587   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/butterflyhandle    obj;item;contraband    blacklisted=0    spawn_value=5.89587   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/wirerod    obj;item;contraband    blacklisted=0    spawn_value=5.89587   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/ashtray    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/kitchen/utensil/fork    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/kitchen/utensil/fork/plastic    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/kitchen/utensil/spoon    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/kitchen/utensil/spoon/plastic    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/kitchen/utensil/spoon/mre    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/kitchen/rollingpin    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/butterfly    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/butterfly/switchblade    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/harpoon    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/shard    obj;item;material;bulding_material;material_junk;junk    blacklisted=0    spawn_value=15.8704   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/shard/shrapnel    obj;item;material;bulding_material;material_junk;junk    blacklisted=0    spawn_value=35.7012   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/shard/shrapnel/scrap    obj;item;material;bulding_material;material_junk;junk    blacklisted=0    spawn_value=18.8643   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/shard/plasma    obj;item;material;bulding_material;material_junk;junk    blacklisted=0    spawn_value=15.8704   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/star    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/star/ninja    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/drill_head    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/drill_head/steel    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/drill_head/plasteel    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/material/drill_head/diamond    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/mine    obj;item;mine;mine_item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/mine/excelsior    obj;item;mine;mine_item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/mine/old    obj;item;mine;mine_item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/mine/old/armed    trap_armed    blacklisted=0    spawn_value=1.80828   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/mine/improv    obj;item;mine;mine_item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/mine/improv/armed    trap_armed    blacklisted=0    spawn_value=2.25728   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/mop    obj;item;item_utility    blacklisted=0    spawn_value=8.94767   spawn_price=15   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/phone    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/taperoll    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/taperoll/police    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/taperoll/engineering    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/taperoll/atmos    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/taperoll/research    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/taperoll/medical    obj;item    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=18.8643   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/high    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=8.92883   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/super    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=3.32418   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/hyper    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=2.45626   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/moebius    obj;item;powercell;powercell_moebius;moebius;powercell_large    blacklisted=0    spawn_value=15.1551   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/moebius/high    obj;item;powercell;powercell_moebius;moebius;powercell_large    blacklisted=0    spawn_value=6.8346   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/moebius/super    obj;item;powercell;powercell_moebius;moebius;powercell_large    blacklisted=0    spawn_value=3.84399   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/moebius/hyper    obj;item;powercell;powercell_moebius;moebius;powercell_large    blacklisted=0    spawn_value=2.74817   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/moebius/nuclear    obj;item;powercell;powercell_moebius;moebius;powercell_large    blacklisted=0    spawn_value=1.18146   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/excelsior    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=1.66438   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/neotheology    obj;item;powercell;powercell_neotheology;neotheology;powercell_large    blacklisted=0    spawn_value=3.84399   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/neotheology/plasma    obj;item;powercell;powercell_neotheology;neotheology;powercell_large    blacklisted=0    spawn_value=2.45626   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/potato    obj;item;powercell;powercell_large    blacklisted=1    spawn_value=22.0418   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/large/slime    obj;item;powercell;powercell_large    blacklisted=1    spawn_value=4.96279   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=20   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/high    obj;item;powercell;powercell_medium;ammo_ih;ammo_common    blacklisted=0    spawn_value=14.6693   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/super    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=9.71811   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/hyper    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=3.21792   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/moebius    obj;item;powercell;powercell_moebius;moebius;powercell_medium    blacklisted=0    spawn_value=17.416   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/moebius/high    obj;item;powercell;powercell_moebius;moebius;powercell_medium    blacklisted=0    spawn_value=12.0416   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/moebius/super    obj;item;powercell;powercell_moebius;moebius;powercell_medium    blacklisted=0    spawn_value=9.71811   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/moebius/hyper    obj;item;powercell;powercell_moebius;moebius;powercell_medium    blacklisted=0    spawn_value=4.95656   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/moebius/nuclear    obj;item;powercell;powercell_moebius;moebius;powercell_medium    blacklisted=0    spawn_value=2.16715   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/excelsior    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=2.83366   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/neotheology    obj;item;powercell;powercell_neotheology;neotheology;powercell_medium    blacklisted=0    spawn_value=9.71811   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/medium/neotheology/plasma    obj;item;powercell;powercell_neotheology;neotheology;powercell_medium    blacklisted=0    spawn_value=3.21792   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=21.2813   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/high    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=13.457   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/super    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=8.50152   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/hyper    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=4.00281   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/moebius    obj;item;powercell;powercell_moebius;moebius;powercell_small    blacklisted=0    spawn_value=19.5582   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/moebius/high    obj;item;powercell;powercell_moebius;moebius;powercell_small    blacklisted=0    spawn_value=10.6363   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/moebius/super    obj;item;powercell;powercell_moebius;moebius;powercell_small    blacklisted=0    spawn_value=8.50152   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/moebius/hyper    obj;item;powercell;powercell_moebius;moebius;powercell_small    blacklisted=0    spawn_value=5.67286   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/moebius/nuclear    obj;item;powercell;powercell_moebius;moebius;powercell_small    blacklisted=0    spawn_value=2.01363   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/moebius/pda    obj;item;powercell;powercell_moebius;moebius;powercell_small    blacklisted=1    spawn_value=26.9696   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/excelsior    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=2.39449   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/neotheology    obj;item;powercell;powercell_neotheology;neotheology;powercell_small    blacklisted=0    spawn_value=8.50152   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/small/neotheology/plasma    obj;item;powercell;powercell_neotheology;neotheology;powercell_small    blacklisted=0    spawn_value=4.00281   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/cell/disposable    obj;item;powercell    blacklisted=1    spawn_value=43.4588   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/console_screen    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/capacitor    obj;item;stock_parts    blacklisted=0    spawn_value=5.88235   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/capacitor/adv    obj;item;stock_parts;science    blacklisted=0    spawn_value=2.23576   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/capacitor/super    obj;item;stock_parts    blacklisted=0    spawn_value=1.24348   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/capacitor/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=0.815647   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/capacitor/one_star    obj;item;stock_parts;os_tech;onestar;stock_parts_os    blacklisted=1    spawn_value=0.58684   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/capacitor/alien_capacitor    obj;item;stock_parts    blacklisted=1    spawn_value=0.447964   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/scanning_module    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/scanning_module/adv    obj;item;stock_parts;science    blacklisted=0    spawn_value=3.26954   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/scanning_module/phasic    obj;item;stock_parts    blacklisted=0    spawn_value=1.83693   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/scanning_module/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=1.21062   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/scanning_module/one_star    obj;item;stock_parts;os_tech;onestar;stock_parts_os    blacklisted=1    spawn_value=0.873344   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/scanning_module/alien    obj;item;stock_parts    blacklisted=1    spawn_value=0.667791   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/manipulator    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/manipulator/nano    obj;item;stock_parts;science    blacklisted=0    spawn_value=3.26954   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/manipulator/pico    obj;item;stock_parts    blacklisted=0    spawn_value=1.83693   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/manipulator/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=1.21062   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/manipulator/one_star    obj;item;stock_parts;os_tech;onestar;stock_parts_os    blacklisted=1    spawn_value=0.873344   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/manipulator/alien    obj;item;stock_parts    blacklisted=1    spawn_value=0.667791   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/micro_laser    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/micro_laser/high    obj;item;stock_parts;science    blacklisted=0    spawn_value=3.26954   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/micro_laser/ultra    obj;item;stock_parts    blacklisted=0    spawn_value=1.83693   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/micro_laser/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=1.21062   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/micro_laser/one_star    obj;item;stock_parts;os_tech;onestar;stock_parts_os    blacklisted=1    spawn_value=0.873344   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/micro_laser/alien    obj;item;stock_parts    blacklisted=1    spawn_value=0.667791   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/matter_bin    obj;item;stock_parts    blacklisted=0    spawn_value=9.09091   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/matter_bin/adv    obj;item;stock_parts;science    blacklisted=0    spawn_value=3.60271   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/matter_bin/super    obj;item;stock_parts    blacklisted=0    spawn_value=2.03077   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/matter_bin/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=1.34045   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/matter_bin/one_star    obj;item;stock_parts;os_tech;onestar;stock_parts_os    blacklisted=1    spawn_value=0.967848   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/matter_bin/alien    obj;item;stock_parts    blacklisted=1    spawn_value=0.740463   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/subspace/ansible    obj;item;stock_parts    blacklisted=0    spawn_value=10   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/subspace/filter    obj;item;stock_parts    blacklisted=0    spawn_value=10   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/subspace/amplifier    obj;item;stock_parts    blacklisted=0    spawn_value=10   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/subspace/treatment    obj;item;stock_parts    blacklisted=0    spawn_value=10   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/subspace/analyzer    obj;item;stock_parts    blacklisted=0    spawn_value=10   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/subspace/crystal    obj;item;stock_parts    blacklisted=0    spawn_value=10   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/subspace/transmitter    obj;item;stock_parts    blacklisted=0    spawn_value=10   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/smes_coil    obj;item;stock_parts    blacklisted=0    spawn_value=3.26954   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/smes_coil/weak    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/smes_coil/super_capacity    obj;item;stock_parts    blacklisted=0    spawn_value=1.83693   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/stock_parts/smes_coil/super_io    obj;item;stock_parts    blacklisted=0    spawn_value=1.83693   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/baton    obj;item;weapon    blacklisted=0    spawn_value=7.87465   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/baton/mounted    obj;item;weapon    blacklisted=1    spawn_value=7.87465   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/baton/cattleprod    obj;item;weapon    blacklisted=0    spawn_value=7.87465   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/baton/excelbaton    obj;item;weapon    blacklisted=0    spawn_value=7.87465   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/classic_baton    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/telebaton    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/axe    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/sword    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/sword/color    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/sword/green    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/sword/red    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/sword/blue    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/sword/purple    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/sword/pirate    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/sword/sabre    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/blade    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/energy/blade/organ_module    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/melee/toolbox_maul    obj;item;weapon    blacklisted=0    spawn_value=9.70777   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/hand_tele    obj;item;science    blacklisted=1    spawn_value=0.332499   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
